# Op_estima1_calcula0																												
1																													
																											
# Brms
28832

# Frms																												
0.26 

# opRec
1
